latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.7455,101.5188,314.4,1,1,2024-10-27,0732,Aqua,MODIS,29,61.03,297,7,D,0
-2.4443,103.4655,322.4,1,1,2024-10-27,0732,Aqua,MODIS,69,61.03,300.8,12.5,D,0
-2.5845,101.9915,313.4,1,1,2024-10-27,0732,Aqua,MODIS,58,61.03,298.8,6.6,D,0
-2.363,102.7609,320.2,1,1,2024-10-27,0732,Aqua,MODIS,69,61.03,302.4,8,D,0
-2.5396,101.4054,313.5,1,1,2024-10-27,0732,Aqua,MODIS,49,61.03,297.5,6.6,D,0
-2.354,102.6184,318,1,1,2024-10-27,0732,Aqua,MODIS,67,61.03,301.9,6.1,D,0
-2.3552,102.6096,320,1,1,2024-10-27,0732,Aqua,MODIS,71,61.03,302.1,8,D,0
-2.0148,104.3196,317.8,1.1,1,2024-10-27,0732,Aqua,MODIS,63,61.03,302,9.2,D,0
-2.4239,101.3174,314.5,1,1,2024-10-27,0732,Aqua,MODIS,57,61.03,299.2,7.1,D,0
-2.1613,102.4883,317.4,1,1,2024-10-27,0732,Aqua,MODIS,65,61.03,302.7,5.9,D,0
-2.0961,102.8738,318.7,1,1,2024-10-27,0732,Aqua,MODIS,66,61.03,301.7,7.3,D,0
-2.1971,102.1798,345,1,1,2024-10-27,0732,Aqua,MODIS,92,61.03,300.9,43.6,D,0
-2.1984,102.171,331.9,1,1,2024-10-27,0732,Aqua,MODIS,84,61.03,301.2,22.8,D,0
-2.3258,100.913,326.5,1.1,1,2024-10-27,0732,Aqua,MODIS,41,61.03,303.9,13.3,D,2
-1.9891,102.9789,319.8,1,1,2024-10-27,0732,Aqua,MODIS,68,61.03,301.3,9.1,D,0
-2.2498,101.0544,317.3,1.1,1,2024-10-27,0732,Aqua,MODIS,35,61.03,299.3,7.2,D,0
-2.1486,101.5551,313.9,1,1,2024-10-27,0732,Aqua,MODIS,57,61.03,300.4,6.9,D,0
-1.8703,103.2186,324.6,1,1,2024-10-27,0732,Aqua,MODIS,75,61.03,302.2,14,D,0
-2.1846,100.9909,322.2,1.1,1,2024-10-27,0732,Aqua,MODIS,62,61.03,304.5,11.1,D,0
-2.1756,100.9895,399.7,1.1,1,2024-10-27,0732,Aqua,MODIS,100,61.03,306.9,263.3,D,0
-2.1769,100.9802,333.7,1.1,1,2024-10-27,0732,Aqua,MODIS,86,61.03,304.5,25,D,0
-2.1082,101.3938,312.2,1,1,2024-10-27,0732,Aqua,MODIS,48,61.03,296.1,7.7,D,0
-2.1588,100.9776,338.1,1.1,1,2024-10-27,0732,Aqua,MODIS,89,61.03,301.1,33.4,D,0
-2.1515,100.9709,332.2,1.1,1,2024-10-27,0732,Aqua,MODIS,67,61.03,303.4,24.1,D,0
-2.1369,101.0068,332.2,1.1,1,2024-10-27,0732,Aqua,MODIS,82,61.03,299.7,25.3,D,0
-2.1383,100.9975,327.7,1.1,1,2024-10-27,0732,Aqua,MODIS,55,61.03,300,18.5,D,0
-2.1292,100.9962,318.8,1.1,1,2024-10-27,0732,Aqua,MODIS,59,61.03,298.2,10.6,D,0
-2.0271,101.321,310.8,1,1,2024-10-27,0732,Aqua,MODIS,47,61.03,296.5,6.9,D,0
-1.9729,101.3064,312.1,1,1,2024-10-27,0732,Aqua,MODIS,57,61.03,296.3,7,D,0
-1.8302,102.2272,321.7,1,1,2024-10-27,0732,Aqua,MODIS,74,61.03,301.4,9.8,D,0
-1.8314,102.2185,328.1,1,1,2024-10-27,0732,Aqua,MODIS,81,61.03,300.5,17.1,D,0
-1.7448,102.6898,355.3,1,1,2024-10-27,0732,Aqua,MODIS,98,61.03,302.3,66.9,D,0
-1.7308,102.7237,320.5,1,1,2024-10-27,0732,Aqua,MODIS,71,61.03,300.9,10.5,D,0
-1.7014,102.606,321.8,1,1,2024-10-27,0732,Aqua,MODIS,74,61.03,302,10.7,D,0
-1.7027,102.5972,331.3,1,1,2024-10-27,0732,Aqua,MODIS,83,61.03,303.6,21.7,D,0
-1.7084,102.1858,316,1,1,2024-10-27,0732,Aqua,MODIS,66,61.03,299.4,5.5,D,0
-1.3033,102.9926,313.7,1,1,2024-10-27,0732,Aqua,MODIS,38,61.03,296.5,5.3,D,0
-1.3275,102.2669,336.2,1,1,2024-10-27,0732,Aqua,MODIS,87,61.03,301.4,28.7,D,0
-1.239,102.7951,321.3,1,1,2024-10-27,0732,Aqua,MODIS,73,61.03,291.7,12.7,D,0
-1.2276,102.8115,317.6,1,1,2024-10-27,0732,Aqua,MODIS,61,61.03,292.5,9,D,0
-1.2277,102.7482,312.9,1,1,2024-10-27,0732,Aqua,MODIS,53,61.03,292.8,7.1,D,0
-1.1986,102.7621,315.5,1,1,2024-10-27,0732,Aqua,MODIS,41,61.03,297.3,7.3,D,0
-1.1746,102.7405,325.3,1,1,2024-10-27,0732,Aqua,MODIS,78,61.03,293.9,17.1,D,0
-0.9035,102.8912,325.3,1,1,2024-10-27,0732,Aqua,MODIS,65,61.03,303.9,15.8,D,0
-0.9781,102.3166,314.8,1,1,2024-10-27,0732,Aqua,MODIS,42,61.03,300.1,5.9,D,0
-1.177,100.8188,309.2,1.1,1,2024-10-27,0732,Aqua,MODIS,46,61.03,286.4,8.9,D,0
-1.1141,100.8036,319,1.1,1,2024-10-27,0732,Aqua,MODIS,73,61.03,285.2,16.2,D,0
-1.1154,100.7943,315.1,1.1,1,2024-10-27,0732,Aqua,MODIS,67,61.03,284.6,12.1,D,0
-0.9226,102.0603,315.8,1,1,2024-10-27,0732,Aqua,MODIS,63,61.03,301.3,5.8,D,0
-0.915,102.0503,325.1,1,1,2024-10-27,0732,Aqua,MODIS,78,61.03,301.4,14.4,D,0
-0.975,101.6368,318.4,1,1,2024-10-27,0732,Aqua,MODIS,71,61.03,301.5,7.6,D,0
-0.8462,102.0166,323.3,1,1,2024-10-27,0732,Aqua,MODIS,77,61.03,300.7,12.6,D,0
-0.8475,102.0078,316.1,1,1,2024-10-27,0732,Aqua,MODIS,50,61.03,301.1,5.4,D,0
-0.8898,101.6547,327.5,1,1,2024-10-27,0732,Aqua,MODIS,81,61.03,303.6,16,D,0
-0.8809,101.6534,321.4,1,1,2024-10-27,0732,Aqua,MODIS,75,61.03,303.7,9.4,D,0
-0.7689,102.3007,320.1,1,1,2024-10-27,0732,Aqua,MODIS,72,61.03,300,9.9,D,0
-0.7702,102.2919,343.9,1,1,2024-10-27,0732,Aqua,MODIS,92,61.03,300.5,42.5,D,0
-0.4866,102.9699,315.9,1,1,2024-10-27,0732,Aqua,MODIS,48,61.03,299.7,7,D,0
-0.6203,101.8483,316.4,1,1,2024-10-27,0732,Aqua,MODIS,68,61.03,286.1,11.2,D,0
-0.2567,103.0184,319.4,1,1,2024-10-27,0732,Aqua,MODIS,14,61.03,303.4,8.3,D,0
0.0326,103.4215,316.2,1.1,1,2024-10-27,0732,Aqua,MODIS,59,61.03,301.4,6.3,D,0
-0.1899,101.7015,317.6,1,1,2024-10-27,0732,Aqua,MODIS,48,61.03,303.2,5.8,D,0
-0.1912,101.6927,344,1,1,2024-10-27,0732,Aqua,MODIS,92,61.03,306.2,41.3,D,0
0.052,103.2431,322.4,1,1,2024-10-27,0732,Aqua,MODIS,73,61.03,301.3,11.6,D,0
0.0507,103.2339,320.9,1,1,2024-10-27,0732,Aqua,MODIS,71,61.03,301.2,9.9,D,0
-0.2115,101.1802,315.9,1,1,2024-10-27,0732,Aqua,MODIS,46,61.03,290.9,8.5,D,0
-0.0861,101.6528,317.3,1,1,2024-10-27,0732,Aqua,MODIS,67,61.03,301.7,5.1,D,0
-0.0635,101.6226,317.8,1,1,2024-10-27,0732,Aqua,MODIS,59,61.03,302.4,5.3,D,0
-0.0647,101.6138,336,1,1,2024-10-27,0732,Aqua,MODIS,87,61.03,304,27.1,D,0
-0.1934,100.7283,312.9,1,1,2024-10-27,0732,Aqua,MODIS,43,61.03,288.3,10,D,0
0.1029,102.7034,322.5,1,1,2024-10-27,0732,Aqua,MODIS,54,61.03,308,13,D,0
0.156,102.563,317.1,1,1,2024-10-27,0732,Aqua,MODIS,57,61.03,301.6,6,D,0
0.2334,102.9073,319.8,1,1,2024-10-27,0732,Aqua,MODIS,53,61.03,303.9,8.5,D,0
-0.0301,101.0958,314.6,1,1,2024-10-27,0732,Aqua,MODIS,62,61.03,298.5,5,D,0
0.1695,102.4076,320.6,1,1,2024-10-27,0732,Aqua,MODIS,63,61.03,306.3,10.8,D,0
0.2028,102.4953,319.7,1,1,2024-10-27,0732,Aqua,MODIS,59,61.03,301.8,10.3,D,0
-0.1497,100.0838,315.7,1.1,1,2024-10-27,0732,Aqua,MODIS,67,61.03,295.9,10.9,D,0
0.3346,103.0895,324.8,1,1,2024-10-27,0732,Aqua,MODIS,76,61.03,302.6,14.5,D,0
0.1449,101.4662,314.8,1,1,2024-10-27,0732,Aqua,MODIS,62,61.03,295.7,7.2,D,0
0.3177,101.0115,317.9,1,1,2024-10-27,0732,Aqua,MODIS,59,61.03,296.2,7.9,D,0
0.3164,101.0025,319,1,1,2024-10-27,0732,Aqua,MODIS,71,61.03,297.1,9.5,D,0
0.7528,103.3625,316.3,1.1,1,2024-10-27,0732,Aqua,MODIS,46,61.03,300.3,5.8,D,0
1.1214,101.648,322.6,1,1,2024-10-27,0733,Aqua,MODIS,70,61.03,302.5,11.9,D,0
0.7601,101.1887,318.8,1,1,2024-10-27,0733,Aqua,MODIS,70,61.03,301,8.2,D,0
0.8876,101.8165,322.4,1,1,2024-10-27,0733,Aqua,MODIS,74,61.03,306.9,11.3,D,0
0.9692,101.8705,314.6,1,1,2024-10-27,0733,Aqua,MODIS,19,61.03,297.5,5.7,D,0
1.02,101.767,321.1,1,1,2024-10-27,0733,Aqua,MODIS,69,61.03,305.7,10.8,D,0
1.118,101.1118,335.2,1,1,2024-10-27,0733,Aqua,MODIS,86,61.03,301.1,27.5,D,0
3.1933,97.415,309.8,1.4,1.2,2024-10-27,0733,Aqua,MODIS,53,61.03,293.5,9,D,0
2.9939,98.4878,316.6,1.2,1.1,2024-10-27,0733,Aqua,MODIS,70,61.03,296.8,14,D,0
2.9519,98.4725,320.1,1.2,1.1,2024-10-27,0733,Aqua,MODIS,77,61.03,297.8,17.4,D,0
2.8748,98.6427,311.8,1.2,1.1,2024-10-27,0733,Aqua,MODIS,0,61.03,293.8,9.1,D,0
2.5427,98.8895,313.6,1.2,1.1,2024-10-27,0733,Aqua,MODIS,65,61.03,297.2,11.4,D,0
2.1101,99.0141,308.4,1.2,1.1,2024-10-27,0733,Aqua,MODIS,55,61.03,289.7,5.8,D,0
2.1022,99.0258,307.2,1.2,1.1,2024-10-27,0733,Aqua,MODIS,42,61.03,289.4,4.5,D,0
1.8748,99.7901,315.3,1.1,1,2024-10-27,0733,Aqua,MODIS,68,61.03,294.1,9.6,D,0
1.8762,99.7997,334.1,1.1,1,2024-10-27,0733,Aqua,MODIS,87,61.03,294.5,33,D,0
1.7382,99.7484,335.9,1.1,1,2024-10-27,0733,Aqua,MODIS,88,61.03,297.5,35.4,D,0
1.7396,99.7579,343.7,1.1,1,2024-10-27,0733,Aqua,MODIS,92,61.03,297.9,50.1,D,0
1.6273,99.3616,332,1.1,1.1,2024-10-27,0733,Aqua,MODIS,85,61.03,291.9,36.3,D,0
1.5065,99.6012,314,1.1,1.1,2024-10-27,0733,Aqua,MODIS,60,61.03,300.4,5.5,D,0
1.346,99.3993,314.3,1.2,1.1,2024-10-27,0733,Aqua,MODIS,51,61.03,295.2,10.3,D,0
1.3366,99.4007,314,1.2,1.1,2024-10-27,0733,Aqua,MODIS,51,61.03,295.5,9.9,D,0
1.5908,101.1929,321.9,1,1,2024-10-27,0733,Aqua,MODIS,72,61.03,302.1,8.7,D,0
1.6124,101.6616,322.8,1,1,2024-10-27,0733,Aqua,MODIS,39,61.03,304.8,10.8,D,0
1.3198,99.9084,329.7,1.1,1,2024-10-27,0733,Aqua,MODIS,82,61.03,302.2,22.7,D,0
1.3212,99.918,325.4,1.1,1,2024-10-27,0733,Aqua,MODIS,78,61.03,302.4,16.7,D,0
1.3605,101.1364,318.6,1,1,2024-10-27,0733,Aqua,MODIS,68,61.03,300,7.7,D,0
1.1138,99.634,311.3,1.1,1.1,2024-10-27,0733,Aqua,MODIS,40,61.03,297.9,5.9,D,0
1.3368,101.284,324.7,1,1,2024-10-27,0733,Aqua,MODIS,77,61.03,298.3,12.9,D,0
0.2855,99.2179,318.4,1.2,1.1,2024-10-27,0733,Aqua,MODIS,65,61.03,300.6,11.3,D,0
0.5644,100.2968,315.9,1.1,1,2024-10-27,0733,Aqua,MODIS,52,61.03,297.1,9,D,0
0.6144,100.3214,315.8,1.1,1,2024-10-27,0733,Aqua,MODIS,49,61.03,293.9,8.6,D,0
5.0561,96.6113,318.8,1.5,1.2,2024-10-27,0734,Aqua,MODIS,74,61.03,295,21.3,D,0
4.9233,97.5457,312.9,1.3,1.1,2024-10-27,0734,Aqua,MODIS,66,61.03,295.2,8,D,0
-3.1955,105.0805,322.5,1.6,1.3,2024-10-27,1458,Terra,MODIS,100,61.03,292.9,39.4,N,0
-3.1934,105.0949,304.4,1.6,1.3,2024-10-27,1458,Terra,MODIS,47,61.03,292.2,9.8,N,0
-3.6507,104.3347,312.1,1.4,1.2,2024-10-27,1458,Terra,MODIS,84,61.03,292.5,15.5,N,0
-2.333,100.9169,331.7,1,1,2024-10-27,1459,Terra,MODIS,100,61.03,294.5,30.4,N,2
1.1228,101.1142,306,1.1,1,2024-10-27,1459,Terra,MODIS,62,61.03,295.2,5.1,N,0
0.8312,100.1481,311.9,1,1,2024-10-27,1459,Terra,MODIS,84,61.03,295.1,9,N,0
0.7387,100.2753,305.9,1,1,2024-10-27,1459,Terra,MODIS,66,61.03,294.8,4.6,N,0
-0.617,101.8528,304.5,1.1,1.1,2024-10-27,1459,Terra,MODIS,58,61.03,294.4,4.8,N,0
-0.6596,101.819,305.2,1.1,1,2024-10-27,1459,Terra,MODIS,62,61.03,294.1,5.4,N,0
-0.6582,101.8288,317.1,1.1,1.1,2024-10-27,1459,Terra,MODIS,94,61.03,294.5,15.7,N,0
-0.7641,101.527,309.2,1.1,1,2024-10-27,1459,Terra,MODIS,76,61.03,293.8,8.3,N,0
-0.8919,101.6637,304.5,1.1,1,2024-10-27,1459,Terra,MODIS,60,61.03,293.9,4.8,N,0
-1.2776,100.89,300.3,1,1,2024-10-27,1459,Terra,MODIS,25,61.03,289,4.5,N,0
-1.2759,102.7815,304.8,1.2,1.1,2024-10-27,1459,Terra,MODIS,61,61.03,293.7,5.1,N,0
-1.912,102.2686,304.1,1.1,1.1,2024-10-27,1459,Terra,MODIS,58,61.03,291.7,4.7,N,0
-2.1503,100.9697,328,1,1,2024-10-27,1459,Terra,MODIS,100,61.03,293,25.4,N,0
-2.1491,100.9787,328.5,1,1,2024-10-27,1459,Terra,MODIS,100,61.03,293,26,N,0
-2.1592,100.971,304.3,1,1,2024-10-27,1459,Terra,MODIS,59,61.03,292.7,4.7,N,0
-2.158,100.9799,307.8,1,1,2024-10-27,1459,Terra,MODIS,73,61.03,292.9,7,N,0
-2.1764,100.9888,331.2,1,1,2024-10-27,1459,Terra,MODIS,100,61.03,293.9,29.5,N,0
-2.1751,100.9977,303.2,1,1,2024-10-27,1459,Terra,MODIS,15,61.03,292.4,3.5,N,0
-1.8675,103.2226,307,1.3,1.1,2024-10-27,1459,Terra,MODIS,70,61.03,292.3,8,N,0
-2.3241,100.9156,355.8,1,1,2024-10-27,1459,Terra,MODIS,100,61.03,294.5,75.9,N,2
-2.3229,100.9246,316,1,1,2024-10-27,1459,Terra,MODIS,92,61.03,292.9,13.2,N,2
-2.0307,103.0047,304.9,1.2,1.1,2024-10-27,1459,Terra,MODIS,26,61.03,291.7,7.3,N,0
-2.3317,100.9258,313.5,1,1,2024-10-27,1459,Terra,MODIS,87,61.03,293.3,11.1,N,2
1.345,101.5925,317.3,1.1,1.1,2024-10-27,1500,Terra,MODIS,94,61.03,294.4,16.4,N,0
1.6721,101.4778,312.4,1.1,1.1,2024-10-27,1500,Terra,MODIS,83,61.03,295.5,9.6,N,2
0.7933,100.3486,301,1.3,1.1,2024-10-27,1952,Aqua,MODIS,36,61.03,288.9,5.8,N,0
-2.1577,100.9892,305,1.6,1.2,2024-10-27,1953,Aqua,MODIS,56,61.03,290,10.6,N,0
-2.1687,100.9876,311.2,1.6,1.2,2024-10-27,1953,Aqua,MODIS,82,61.03,290.3,19.1,N,0
-2.1708,101.0016,307.3,1.6,1.2,2024-10-27,1953,Aqua,MODIS,71,61.03,290,13.7,N,0
-2.3322,100.9237,304.8,1.6,1.2,2024-10-27,1953,Aqua,MODIS,62,61.03,289.9,10.9,N,2
-2.3212,100.9253,325.6,1.6,1.2,2024-10-27,1953,Aqua,MODIS,100,61.03,290.3,45.1,N,2
-2.1447,100.9768,313.7,1.6,1.2,2024-10-27,1953,Aqua,MODIS,88,61.03,290.5,22.4,N,0
-2.1557,100.9752,326.9,1.6,1.2,2024-10-27,1953,Aqua,MODIS,100,61.03,290.6,47.9,N,0
3.9481,98.3651,310.2,1.2,1.1,2024-10-28,0318,Terra,MODIS,54,61.03,293.4,5.1,D,0
4.1924,96.2504,317.9,1,1,2024-10-28,0318,Terra,MODIS,62,61.03,298.5,8.9,D,0
3.8718,96.4176,324.3,1,1,2024-10-28,0318,Terra,MODIS,82,61.03,300.9,15.2,D,0
1.4282,100.9737,312.4,2.1,1.4,2024-10-28,0319,Terra,MODIS,57,61.03,295.6,15.5,D,0
0.1037,102.7451,306.2,3,1.7,2024-10-28,0319,Terra,MODIS,34,61.03,281.2,19.7,D,0
1.5219,101.1498,316.2,2.1,1.4,2024-10-28,0319,Terra,MODIS,60,61.03,296.1,18.8,D,0
1.5206,101.144,313.6,2.1,1.4,2024-10-28,0319,Terra,MODIS,63,61.03,296.3,14,D,0
1.5179,101.1627,314.3,2.1,1.4,2024-10-28,0319,Terra,MODIS,68,61.03,295.3,15,D,0
1.3513,101.5912,315.7,2.3,1.5,2024-10-28,0319,Terra,MODIS,56,61.03,295.6,25,D,0
1.4308,100.9556,318.6,2.1,1.4,2024-10-28,0319,Terra,MODIS,65,61.03,295.8,30.2,D,0
0.0992,102.7646,308.4,3.1,1.7,2024-10-28,0319,Terra,MODIS,30,61.03,284.4,28,D,0
1.3382,101.5893,313.3,2.3,1.5,2024-10-28,0319,Terra,MODIS,22,61.03,295.8,18.4,D,0
0.7529,101.0238,311.7,2.2,1.4,2024-10-28,0319,Terra,MODIS,42,61.03,293.4,15.2,D,0
0.1692,102.8087,313.5,3.1,1.7,2024-10-28,0319,Terra,MODIS,31,61.03,291.2,34.3,D,0
0.0184,101.75,307.2,2.5,1.5,2024-10-28,0319,Terra,MODIS,42,61.03,286.9,11.2,D,0
0.1861,100.7664,311.5,2.1,1.4,2024-10-28,0319,Terra,MODIS,50,61.03,294.4,17.6,D,0
0.1888,100.7481,319.6,2.1,1.4,2024-10-28,0319,Terra,MODIS,77,61.03,290,38.3,D,0
-4.0005,103.7249,316.2,4.3,1.9,2024-10-28,0320,Terra,MODIS,65,61.03,290.6,83.6,D,0
-3.9965,103.7319,314.2,4.3,1.9,2024-10-28,0320,Terra,MODIS,60,61.03,290.2,73.7,D,0
-3.1911,105.0836,308.9,2,1.4,2024-10-28,1855,Aqua,MODIS,76,61.03,293.5,21.1,N,0
-6.033,105.9611,304,1.6,1.2,2024-10-28,1856,Aqua,MODIS,58,61.03,293.2,7,N,2
4.563,103.4485,317.8,2.4,1.5,2024-10-29,0220,Terra,MODIS,52,61.03,273.3,49.2,D,2
0.2492,101.7977,310.5,2.8,1.6,2024-10-29,0221,Terra,MODIS,41,61.03,288.7,18.6,D,0
1.3853,101.9621,308.9,2.9,1.6,2024-10-29,0221,Terra,MODIS,47,61.03,283.2,27,D,0
-0.2412,102.3655,312.7,2.5,1.5,2024-10-29,0221,Terra,MODIS,35,61.03,295,19.4,D,0
-3.1986,105.0866,328.3,1.4,1.2,2024-10-29,0222,Terra,MODIS,80,61.03,301.9,29.5,D,0
-4.4739,105.8088,324.6,1.2,1.1,2024-10-29,0222,Terra,MODIS,73,61.03,299.6,14.1,D,0
-2.3363,100.9246,327.4,3,1.6,2024-10-29,0222,Terra,MODIS,0,61.03,297.6,86.1,D,2
-2.9725,105.4278,313.9,1.3,1.1,2024-10-29,0222,Terra,MODIS,29,61.03,298.4,10.2,D,0
-2.9588,105.3347,314.4,1.3,1.1,2024-10-29,0222,Terra,MODIS,56,61.03,297.6,8.8,D,0
-2.6329,106.3207,334.1,1.2,1.1,2024-10-29,0222,Terra,MODIS,74,61.03,296.5,34.4,D,0
-6.9641,107.804,319.3,1,1,2024-10-29,0223,Terra,MODIS,38,61.03,302.2,6.6,D,2
-6.0966,105.428,319.2,1.2,1.1,2024-10-29,0223,Terra,MODIS,71,61.03,300.2,16.5,D,3
-7.0484,107.7495,322.4,1,1,2024-10-29,0223,Terra,MODIS,22,61.03,305,7.6,D,2
-6.9725,107.613,321.6,1,1,2024-10-29,0223,Terra,MODIS,62,61.03,302.1,6.7,D,2
-6.1063,105.4266,315.8,1.2,1.1,2024-10-29,0223,Terra,MODIS,62,61.03,297.9,12.2,D,3
-3.0108,106.6932,316.4,1,1,2024-10-29,0713,Aqua,MODIS,56,61.03,296.5,7.5,D,0
-3.2064,105.0863,321.6,1.1,1.1,2024-10-29,0713,Aqua,MODIS,37,61.03,302.1,11.3,D,0
-3.2282,104.9346,318.8,1.2,1.1,2024-10-29,0713,Aqua,MODIS,58,61.03,300.6,9.6,D,0
-3.197,105.0849,324.9,1.1,1.1,2024-10-29,0713,Aqua,MODIS,76,61.03,302.2,16.3,D,0
-3.1985,105.0749,323.3,1.1,1.1,2024-10-29,0713,Aqua,MODIS,74,61.03,301.7,13.9,D,0
-3.5924,102.2109,312.2,1.8,1.3,2024-10-29,0713,Aqua,MODIS,41,61.03,296.8,11.6,D,0
-3.3313,103.7855,320.1,1.4,1.2,2024-10-29,0713,Aqua,MODIS,69,61.03,301.3,16,D,0
-3.3539,103.332,319.1,1.5,1.2,2024-10-29,0713,Aqua,MODIS,67,61.03,301.7,13.7,D,0
-3.0583,105.3404,320.1,1.1,1,2024-10-29,0713,Aqua,MODIS,62,61.03,304,13.9,D,0
-3.0135,105.4075,319,1.1,1,2024-10-29,0713,Aqua,MODIS,48,61.03,301.4,11.6,D,0
-3.1496,104.4059,316.5,1.2,1.1,2024-10-29,0713,Aqua,MODIS,31,61.03,299.4,6.5,D,0
-2.8414,106.402,316.9,1,1,2024-10-29,0713,Aqua,MODIS,64,61.03,299.4,7.7,D,0
-3.1254,104.4357,359.9,1.2,1.1,2024-10-29,0713,Aqua,MODIS,99,61.03,300.1,104.9,D,0
-2.9739,105.4214,318.1,1.1,1,2024-10-29,0713,Aqua,MODIS,65,61.03,301.6,11.3,D,0
-2.8365,106.3097,346.4,1,1,2024-10-29,0713,Aqua,MODIS,93,61.03,300,49.5,D,0
-2.8378,106.3007,321.7,1,1,2024-10-29,0713,Aqua,MODIS,72,61.03,299.5,12.8,D,0
-3.2206,103.3533,321.3,1.5,1.2,2024-10-29,0713,Aqua,MODIS,72,61.03,301.4,18.9,D,0
-2.7845,106.0275,314.1,1,1,2024-10-29,0713,Aqua,MODIS,53,61.03,299.3,6.9,D,0
-2.9059,104.9468,318.8,1.2,1.1,2024-10-29,0713,Aqua,MODIS,67,61.03,301.5,9.7,D,0
-2.654,106.1698,312.2,1,1,2024-10-29,0713,Aqua,MODIS,32,61.03,298,3.8,D,0
-2.6048,106.1837,314,1,1,2024-10-29,0713,Aqua,MODIS,50,61.03,300.2,4.6,D,0
-3.0801,102.9022,320.3,1.6,1.2,2024-10-29,0713,Aqua,MODIS,71,61.03,298.4,17.2,D,0
-3.2321,101.7628,312.6,1.9,1.4,2024-10-29,0713,Aqua,MODIS,53,61.03,296.9,14,D,0
-2.5717,106.1604,318.8,1,1,2024-10-29,0713,Aqua,MODIS,66,61.03,301.5,8.8,D,0
-3.2345,101.7459,314.1,1.9,1.4,2024-10-29,0713,Aqua,MODIS,44,61.03,297.9,15.7,D,0
-2.5571,106.3874,333.5,1,1,2024-10-29,0713,Aqua,MODIS,85,61.03,299.9,25.5,D,0
-2.5584,106.3785,326,1,1,2024-10-29,0713,Aqua,MODIS,77,61.03,300.4,15.9,D,0
-2.5806,106.1617,317.7,1,1,2024-10-29,0713,Aqua,MODIS,64,61.03,300.9,7.5,D,0
-1.8765,105.6128,318.1,1.1,1,2024-10-29,0713,Aqua,MODIS,67,61.03,301.6,8.3,D,0
-1.8751,105.622,315.7,1.1,1,2024-10-29,0713,Aqua,MODIS,61,61.03,301.6,5.9,D,0
-2.3704,102.2422,311.6,1.7,1.3,2024-10-29,0713,Aqua,MODIS,55,61.03,295.7,11.2,D,0
-1.9347,105.3301,320.1,1.1,1,2024-10-29,0713,Aqua,MODIS,71,61.03,302.4,9.8,D,0
-2.0416,105.3619,322.3,1.1,1,2024-10-29,0713,Aqua,MODIS,74,61.03,300.6,14.1,D,0
-2.0402,105.3714,315.5,1.1,1,2024-10-29,0713,Aqua,MODIS,60,61.03,300.4,6.8,D,0
-2.1978,104.5446,319.8,1.2,1.1,2024-10-29,0713,Aqua,MODIS,71,61.03,303.7,11.9,D,0
-2.5502,102.9011,316.8,1.5,1.2,2024-10-29,0713,Aqua,MODIS,66,61.03,295.1,13.7,D,0
-2.4012,104.1376,315.6,1.3,1.1,2024-10-29,0713,Aqua,MODIS,61,61.03,299.2,9.3,D,0
-2.5441,103.3565,316.1,1.4,1.2,2024-10-29,0713,Aqua,MODIS,58,61.03,296,12,D,0
-2.7259,102.8832,317.2,1.6,1.2,2024-10-29,0713,Aqua,MODIS,66,61.03,297.6,13.6,D,0
-2.5525,104.2099,326,1.3,1.1,2024-10-29,0713,Aqua,MODIS,78,61.03,302.1,19.2,D,0
-2.5556,104.2057,320.5,1.3,1.1,2024-10-29,0713,Aqua,MODIS,70,61.03,301.3,12.5,D,0
-2.5541,104.2167,321.3,1.3,1.1,2024-10-29,0713,Aqua,MODIS,71,61.03,301.9,13.3,D,0
-2.6552,103.863,322.7,1.3,1.1,2024-10-29,0713,Aqua,MODIS,74,61.03,300.2,19.7,D,0
-2.3852,105.9206,321.7,1,1,2024-10-29,0713,Aqua,MODIS,70,61.03,299.1,12.1,D,0
-2.3955,105.9128,320,1,1,2024-10-29,0713,Aqua,MODIS,33,61.03,299.7,10.4,D,0
-2.4035,105.9196,326.2,1,1,2024-10-29,0713,Aqua,MODIS,75,61.03,298.2,17,D,0
-2.8767,102.8049,318.1,1.6,1.2,2024-10-29,0713,Aqua,MODIS,55,61.03,298.2,15.5,D,0
-2.3977,106.1505,347.4,1,1,2024-10-29,0713,Aqua,MODIS,93,61.03,300.3,50.9,D,0
-2.3964,106.1595,357.4,1,1,2024-10-29,0713,Aqua,MODIS,98,61.03,301,74.3,D,0
-2.532,105.4144,321.4,1.1,1,2024-10-29,0713,Aqua,MODIS,68,61.03,306,8.9,D,0
-2.9113,102.9494,372.6,1.5,1.2,2024-10-29,0713,Aqua,MODIS,100,61.03,300.1,222.1,D,0
-2.9094,102.9629,344.5,1.5,1.2,2024-10-29,0713,Aqua,MODIS,92,61.03,297.8,82.5,D,0
-2.8746,103.2007,315.3,1.5,1.2,2024-10-29,0713,Aqua,MODIS,37,61.03,297.2,10.4,D,0
-2.9165,102.943,316.1,1.5,1.2,2024-10-29,0713,Aqua,MODIS,49,61.03,297.6,10.9,D,0
-2.9146,102.9566,337.5,1.5,1.2,2024-10-29,0713,Aqua,MODIS,88,61.03,299,58.8,D,0
